train_number,class_type,amount
52212,2A,800.0
52212,1A,1200.0
52214,SL,400.0
52214,3A,640.0
52214,2A,800.0
52214,1A,1200.0
52215,SL,400.0
52215,3A,640.0
52215,2A,800.0
52215,1A,1200.0
52216,SL,400.0
52216,3A,640.0
52216,2A,800.0
52216,1A,1200.0
52217,SL,400.0
52217,3A,640.0
52217,2A,800.0
52217,1A,1200.0
52218,SL,400.0
52218,3A,640.0
52218,2A,800.0
52218,1A,1200.0
52219,SL,400.0
52219,3A,640.0
52219,2A,800.0
52219,1A,1200.0
52220,SL,400.0
52220,3A,640.0
52220,2A,800.0
52220,1A,1200.0
52221,SL,400.0
52221,3A,640.0
52221,2A,800.0
52221,1A,1200.0
52222,SL,400.0
52222,3A,640.0
52222,2A,800.0
52222,1A,1200.0
52223,SL,400.0
52223,3A,640.0
52223,2A,800.0
52223,1A,1200.0
52224,SL,400.0
52224,3A,640.0
52224,2A,800.0
52224,1A,1200.0
52225,SL,400.0
52225,3A,640.0
52225,2A,800.0
52225,1A,1200.0
52226,SL,400.0
52226,3A,640.0
52226,2A,800.0
52226,1A,1200.0
52227,SL,400.0
52227,3A,640.0
52227,2A,800.0
52227,1A,1200.0
52229,SL,400.0
52229,3A,640.0
52229,2A,800.0
52229,1A,1200.0
52230,SL,400.0
52230,3A,640.0
52230,2A,800.0
52230,1A,1200.0
52231,SL,400.0
52231,3A,640.0
52231,2A,800.0
52231,1A,1200.0
52232,SL,400.0
52232,3A,640.0
52232,2A,800.0
52232,1A,1200.0
52233,SL,400.0
52233,3A,640.0
52233,2A,800.0
52233,1A,1200.0
52234,SL,400.0
52234,3A,640.0
52234,2A,800.0
52234,1A,1200.0
52235,SL,400.0
52235,3A,640.0
52235,2A,800.0
52235,1A,1200.0
55324,SL,400.0
55324,3A,640.0
55324,2A,800.0
55324,1A,1200.0
52176,SL,400.0
52176,3A,640.0
52176,2A,800.0
52176,1A,1200.0
52180,SL,400.0
52180,3A,640.0
52180,2A,800.0
52180,1A,1200.0
52184,SL,400.0
52184,3A,640.0
52184,2A,800.0
52184,1A,1200.0
52236,SL,400.0
52236,3A,640.0
52236,2A,800.0
52236,1A,1200.0
52237,SL,400.0
52237,3A,640.0
52237,2A,800.0
52237,1A,1200.0
52239,SL,400.0
52239,3A,640.0
52239,2A,800.0
52239,1A,1200.0
52240,SL,400.0
52240,3A,640.0
52240,2A,800.0
52240,1A,1200.0
52241,SL,400.0
52241,3A,640.0
52241,2A,800.0
52241,1A,1200.0
52242,SL,400.0
52242,3A,640.0
52242,2A,800.0
52242,1A,1200.0
52243,SL,400.0
52243,3A,640.0
52243,2A,800.0
52243,1A,1200.0
52245,SL,400.0
52245,3A,640.0
52245,2A,800.0
52245,1A,1200.0
52246,SL,400.0
52246,3A,640.0
52246,2A,800.0
52246,1A,1200.0
52247,SL,400.0
52247,3A,640.0
52247,2A,800.0
52247,1A,1200.0
52248,SL,400.0
52248,3A,640.0
52248,2A,800.0
52248,1A,1200.0
52249,SL,400.0
52249,3A,640.0
52249,2A,800.0
52249,1A,1200.0
52250,SL,400.0
52250,3A,640.0
52250,2A,800.0
52250,1A,1200.0
52251,SL,400.0
52251,3A,640.0
52251,2A,800.0
52251,1A,1200.0
52252,SL,400.0
52252,3A,640.0
52252,2A,800.0
52252,1A,1200.0
52254,SL,400.0
52254,3A,640.0
52254,2A,800.0
52254,1A,1200.0
52255,SL,400.0
52255,3A,640.0
52255,2A,800.0
52255,1A,1200.0
52257,SL,400.0
52257,3A,640.0
52257,2A,800.0
52257,1A,1200.0
52258,SL,400.0
52258,3A,640.0
52258,2A,800.0
52258,1A,1200.0
52259,SL,400.0
52259,3A,640.0
52259,2A,800.0
52259,1A,1200.0
52260,SL,400.0
52260,3A,640.0
52260,2A,800.0
52260,1A,1200.0
52261,SL,400.0
52261,3A,640.0
52261,2A,800.0
52261,1A,1200.0
52262,SL,400.0
52262,3A,640.0
52262,2A,800.0
52262,1A,1200.0
52263,SL,400.0
52263,3A,640.0
52263,2A,800.0
52263,1A,1200.0
52264,SL,400.0
52264,3A,640.0
52264,2A,800.0
52264,1A,1200.0
52265,SL,400.0
52265,3A,640.0
52265,2A,800.0
52265,1A,1200.0
52266,SL,400.0
52266,3A,640.0
52266,2A,800.0
52266,1A,1200.0
52267,SL,400.0
52267,3A,640.0
52267,2A,800.0
52267,1A,1200.0
52268,SL,400.0
52268,3A,640.0
52268,2A,800.0
52268,1A,1200.0
52269,SL,400.0
52269,3A,640.0
52269,2A,800.0
52269,1A,1200.0
52270,SL,400.0
52270,3A,640.0
52270,2A,800.0
52270,1A,1200.0
52271,SL,400.0
52271,3A,640.0
52271,2A,800.0
52271,1A,1200.0
52272,SL,400.0
52272,3A,640.0
52272,2A,800.0
52272,1A,1200.0
52274,SL,400.0
52274,3A,640.0
52274,2A,800.0
52274,1A,1200.0
52276,SL,400.0
52276,3A,640.0
52276,2A,800.0
52276,1A,1200.0
52277,SL,400.0
52277,3A,640.0
52277,2A,800.0
52277,1A,1200.0
52278,SL,400.0
52278,3A,640.0
52278,2A,800.0
52278,1A,1200.0
52280,SL,400.0
52280,3A,640.0
52280,2A,800.0
52280,1A,1200.0
52282,SL,400.0
52282,3A,640.0
52282,2A,800.0
52282,1A,1200.0
52283,SL,400.0
52283,3A,640.0
52283,2A,800.0
52283,1A,1200.0
52285,SL,400.0
52285,3A,640.0
52285,2A,800.0
52285,1A,1200.0
52286,SL,400.0
52286,3A,640.0
52286,2A,800.0
52286,1A,1200.0
52287,SL,400.0
52287,3A,640.0
52287,2A,800.0
52287,1A,1200.0
52288,SL,400.0
52288,3A,640.0
52288,2A,800.0
52288,1A,1200.0
54311,SL,400.0
54311,3A,640.0
54311,2A,800.0
54311,1A,1200.0
52273,SL,400.0
52273,3A,640.0
52273,2A,800.0
52273,1A,1200.0
52275,SL,400.0
52275,3A,640.0
52275,2A,800.0
52275,1A,1200.0
52295,SL,400.0
52295,3A,640.0
52295,2A,800.0
52295,1A,1200.0
52297,SL,400.0
52297,3A,640.0
52297,2A,800.0
52297,1A,1200.0
52298,SL,400.0
52298,3A,640.0
52298,2A,800.0
52298,1A,1200.0
52301,SL,400.0
52301,3A,640.0
52301,2A,800.0
52301,1A,1200.0
52302,SL,400.0
52302,3A,640.0
52302,2A,800.0
52302,1A,1200.0
52322,SL,400.0
52322,3A,640.0
52322,2A,800.0
52322,1A,1200.0
52323,SL,400.0
52323,3A,640.0
52323,2A,800.0
52323,1A,1200.0
52324,SL,400.0
52324,3A,640.0
52324,2A,800.0
52324,1A,1200.0
52325,SL,400.0
52325,3A,640.0
52325,2A,800.0
52325,1A,1200.0
52326,SL,400.0
52326,3A,640.0
52326,2A,800.0
52326,1A,1200.0
52327,SL,400.0
52327,3A,640.0
52327,2A,800.0
52327,1A,1200.0
52328,SL,400.0
52328,3A,640.0
52328,2A,800.0
52328,1A,1200.0
52329,SL,400.0
52329,3A,640.0
52329,2A,800.0
52329,1A,1200.0
52330,SL,400.0
52330,3A,640.0
52330,2A,800.0
52330,1A,1200.0
52468,SL,400.0
52468,3A,640.0
52468,2A,800.0
52468,1A,1200.0
52471,SL,400.0
52471,3A,640.0
52471,2A,800.0
52471,1A,1200.0
52467,SL,400.0
52467,3A,640.0
52467,2A,800.0
52467,1A,1200.0
52470,SL,400.0
52470,3A,640.0
52470,2A,800.0
52470,1A,1200.0
16311,SL,400.0
16311,3A,640.0
16311,2A,800.0
16311,1A,1200.0
52472,SL,400.0
52472,3A,640.0
52472,2A,800.0
52472,1A,1200.0
52474,SL,400.0
52474,3A,640.0
52474,2A,800.0
52474,1A,1200.0
52501,SL,400.0
52501,3A,640.0
52501,2A,800.0
52501,1A,1200.0
52502,SL,400.0
52502,3A,640.0
52502,2A,800.0
52502,1A,1200.0
52503,SL,400.0
52503,3A,640.0
52503,2A,800.0
52503,1A,1200.0
52504,SL,400.0
52504,3A,640.0
52504,2A,800.0
52504,1A,1200.0
52505,SL,400.0
52505,3A,640.0
52505,2A,800.0
52505,1A,1200.0
52506,SL,400.0
52506,3A,640.0
52506,2A,800.0
52506,1A,1200.0
52507,SL,400.0
52507,3A,640.0
52507,2A,800.0
52507,1A,1200.0
52508,SL,400.0
52508,3A,640.0
52508,2A,800.0
52508,1A,1200.0
52509,SL,400.0
52509,3A,640.0
52509,2A,800.0
52509,1A,1200.0
52510,SL,400.0
52510,3A,640.0
52510,2A,800.0
52510,1A,1200.0
52511,SL,400.0
52511,3A,640.0
52511,2A,800.0
52511,1A,1200.0
52512,SL,400.0
52512,3A,640.0
52512,2A,800.0
52512,1A,1200.0
52515,SL,400.0
52515,3A,640.0
52515,2A,800.0
52515,1A,1200.0
52516,SL,400.0
52516,3A,640.0
52516,2A,800.0
52516,1A,1200.0
52518,SL,400.0
52518,3A,640.0
52518,2A,800.0
52518,1A,1200.0
52519,SL,400.0
52519,3A,640.0
52519,2A,800.0
52519,1A,1200.0
52520,SL,400.0
52520,3A,640.0
52520,2A,800.0
52520,1A,1200.0
52521,SL,400.0
52521,3A,640.0
52521,2A,800.0
52521,1A,1200.0
52522,SL,400.0
52522,3A,640.0
52522,2A,800.0
52522,1A,1200.0
52523,SL,400.0
52523,3A,640.0
52523,2A,800.0
52523,1A,1200.0
52524,SL,400.0
52524,3A,640.0
52524,2A,800.0
52524,1A,1200.0
52525,SL,400.0
52525,3A,640.0
52525,2A,800.0
52525,1A,1200.0
52526,SL,400.0
52526,3A,640.0
52526,2A,800.0
52526,1A,1200.0
52527,SL,400.0
52527,3A,640.0
52527,2A,800.0
52527,1A,1200.0
52528,SL,400.0
52528,3A,640.0
52528,2A,800.0
52528,1A,1200.0
52529,SL,400.0
52529,3A,640.0
52529,2A,800.0
52529,1A,1200.0
52530,SL,400.0
52530,3A,640.0
52530,2A,800.0
52530,1A,1200.0
52531,SL,400.0
52531,3A,640.0
52531,2A,800.0
52531,1A,1200.0
52532,SL,400.0
52532,3A,640.0
52532,2A,800.0
52532,1A,1200.0
52534,SL,400.0
52534,3A,640.0
52534,2A,800.0
52534,1A,1200.0
52535,SL,400.0
52535,3A,640.0
52535,2A,800.0
52535,1A,1200.0
52536,SL,400.0
52536,3A,640.0
52536,2A,800.0
52536,1A,1200.0
52537,SL,400.0
52537,3A,640.0
52537,2A,800.0
52537,1A,1200.0
52538,SL,400.0
52538,3A,640.0
52538,2A,800.0
52538,1A,1200.0
52540,SL,400.0
52540,3A,640.0
52540,2A,800.0
52540,1A,1200.0
52541,SL,400.0
52541,3A,640.0
52541,2A,800.0
52541,1A,1200.0
52544,SL,400.0
52544,3A,640.0
52544,2A,800.0
52544,1A,1200.0
52545,SL,400.0
52545,3A,640.0
52545,2A,800.0
52545,1A,1200.0
52547,SL,400.0
52547,3A,640.0
52547,2A,800.0
52547,1A,1200.0
52548,SL,400.0
52548,3A,640.0
52548,2A,800.0
52548,1A,1200.0
52549,SL,400.0
52549,3A,640.0
52549,2A,800.0
52549,1A,1200.0
52550,SL,400.0
52550,3A,640.0
52550,2A,800.0
52550,1A,1200.0
52552,SL,400.0
52552,3A,640.0
52552,2A,800.0
52552,1A,1200.0
52553,SL,400.0
52553,3A,640.0
52553,2A,800.0
52553,1A,1200.0
52566,SL,400.0
52566,3A,640.0
52566,2A,800.0
52566,1A,1200.0
18005,SL,400.0
18005,3A,640.0
18005,2A,800.0
18005,1A,1200.0
52554,SL,400.0
52554,3A,640.0
52554,2A,800.0
52554,1A,1200.0
52556,SL,400.0
52556,3A,640.0
52556,2A,800.0
52556,1A,1200.0
52557,SL,400.0
52557,3A,640.0
52557,2A,800.0
52557,1A,1200.0
52558,SL,400.0
52558,3A,640.0
52558,2A,800.0
52558,1A,1200.0
52563,SL,400.0
52563,3A,640.0
52563,2A,800.0
52563,1A,1200.0
52564,SL,400.0
52564,3A,640.0
52564,2A,800.0
52564,1A,1200.0
52565,SL,400.0
52565,3A,640.0
52565,2A,800.0
52565,1A,1200.0
52567,SL,400.0
52567,3A,640.0
52567,2A,800.0
52567,1A,1200.0
52568,SL,400.0
52568,3A,640.0
52568,2A,800.0
52568,1A,1200.0
52569,SL,400.0
52569,3A,640.0
52569,2A,800.0
52569,1A,1200.0
52570,SL,400.0
52570,3A,640.0
52570,2A,800.0
52570,1A,1200.0
52571,SL,400.0
52571,3A,640.0
52571,2A,800.0
52571,1A,1200.0
52572,SL,400.0
52572,3A,640.0
52572,2A,800.0
52572,1A,1200.0
52575,SL,400.0
52575,3A,640.0
52575,2A,800.0
52575,1A,1200.0
52576,SL,400.0
52576,3A,640.0
52576,2A,800.0
52576,1A,1200.0
52577,SL,400.0
52577,3A,640.0
52577,2A,800.0
52577,1A,1200.0
52578,SL,400.0
52578,3A,640.0
52578,2A,800.0
52578,1A,1200.0
52579,SL,400.0
52579,3A,640.0
52579,2A,800.0
52579,1A,1200.0
52580,SL,400.0
52580,3A,640.0
52580,2A,800.0
52580,1A,1200.0
52901,SL,400.0
52901,3A,640.0
52901,2A,800.0
52901,1A,1200.0
52903,SL,400.0
52903,3A,640.0
52903,2A,800.0
52903,1A,1200.0
52904,SL,400.0
52904,3A,640.0
52904,2A,800.0
52904,1A,1200.0
52906,SL,400.0
52906,3A,640.0
52906,2A,800.0
52906,1A,1200.0
52907,SL,400.0
52907,3A,640.0
52907,2A,800.0
52907,1A,1200.0
52908,SL,400.0
52908,3A,640.0
52908,2A,800.0
52908,1A,1200.0
52909,SL,400.0
52909,3A,640.0
52909,2A,800.0
52909,1A,1200.0
52910,SL,400.0
52910,3A,640.0
52910,2A,800.0
52910,1A,1200.0
52911,SL,400.0
52911,3A,640.0
52911,2A,800.0
52911,1A,1200.0
52912,SL,400.0
52912,3A,640.0
52912,2A,800.0
52912,1A,1200.0
52913,SL,400.0
52913,3A,640.0
52913,2A,800.0
52913,1A,1200.0
52914,SL,400.0
52914,3A,640.0
52914,2A,800.0
52914,1A,1200.0
52915,SL,400.0
52915,3A,640.0
52915,2A,800.0
52915,1A,1200.0
52916,SL,400.0
52916,3A,640.0
52916,2A,800.0
52916,1A,1200.0
52917,SL,400.0
52917,3A,640.0
52917,2A,800.0
52917,1A,1200.0
52918,SL,400.0
52918,3A,640.0
52918,2A,800.0
52918,1A,1200.0
52919,SL,400.0
52919,3A,640.0
52919,2A,800.0
52919,1A,1200.0
52920,SL,400.0
52920,3A,640.0
52920,2A,800.0
52920,1A,1200.0
52921,SL,400.0
52921,3A,640.0
52921,2A,800.0
52921,1A,1200.0
52922,SL,400.0
52922,3A,640.0
52922,2A,800.0
52922,1A,1200.0
52923,SL,400.0
52923,3A,640.0
52923,2A,800.0
52923,1A,1200.0
52924,SL,400.0
52924,3A,640.0
52924,2A,800.0
52924,1A,1200.0
52926,SL,400.0
52926,3A,640.0
52926,2A,800.0
52926,1A,1200.0
52927,SL,400.0
52927,3A,640.0
52927,2A,800.0
52927,1A,1200.0
52928,SL,400.0
52928,3A,640.0
52928,2A,800.0
52928,1A,1200.0
52929,SL,400.0
52929,3A,640.0
52929,2A,800.0
52929,1A,1200.0
52930,SL,400.0
52930,3A,640.0
52930,2A,800.0
52930,1A,1200.0
22464,SL,400.0
22464,3A,640.0
22464,2A,800.0
22464,1A,1200.0
52931,SL,400.0
52931,3A,640.0
52931,2A,800.0
52931,1A,1200.0
52932,SL,400.0
52932,3A,640.0
52932,2A,800.0
52932,1A,1200.0
52933,SL,400.0
52933,3A,640.0
52933,2A,800.0
52933,1A,1200.0
52935,SL,400.0
52935,3A,640.0
52935,2A,800.0
52935,1A,1200.0
52937,SL,400.0
52937,3A,640.0
52937,2A,800.0
52937,1A,1200.0
52938,SL,400.0
52938,3A,640.0
52938,2A,800.0
52938,1A,1200.0
52939,SL,400.0
52939,3A,640.0
52939,2A,800.0
52939,1A,1200.0
52942,SL,400.0
52942,3A,640.0
52942,2A,800.0
52942,1A,1200.0
52943,SL,400.0
52943,3A,640.0
52943,2A,800.0
52943,1A,1200.0
52945,SL,400.0
52945,3A,640.0
52945,2A,800.0
52945,1A,1200.0
52946,SL,400.0
52946,3A,640.0
52946,2A,800.0
52946,1A,1200.0
52947,SL,400.0
52947,3A,640.0
52947,2A,800.0
52947,1A,1200.0
52948,SL,400.0
52948,3A,640.0
52948,2A,800.0
52948,1A,1200.0
52949,SL,400.0
52949,3A,640.0
52949,2A,800.0
52949,1A,1200.0
52950,SL,400.0
52950,3A,640.0
52950,2A,800.0
52950,1A,1200.0
52951,SL,400.0
52951,3A,640.0
52951,2A,800.0
52951,1A,1200.0
52952,SL,400.0
52952,3A,640.0
52952,2A,800.0
52952,1A,1200.0
52953,SL,400.0
52953,3A,640.0
52953,2A,800.0
52953,1A,1200.0
52954,SL,400.0
52954,3A,640.0
52954,2A,800.0
52954,1A,1200.0
52955,SL,400.0
52955,3A,640.0
52955,2A,800.0
52955,1A,1200.0
52956,SL,400.0
52956,3A,640.0
52956,2A,800.0
52956,1A,1200.0
52957,SL,400.0
52957,3A,640.0
52957,2A,800.0
52957,1A,1200.0
52958,SL,400.0
52958,3A,640.0
52958,2A,800.0
52958,1A,1200.0
52959,SL,400.0
52959,3A,640.0
52959,2A,800.0
52959,1A,1200.0
52960,SL,400.0
52960,3A,640.0
52960,2A,800.0
52960,1A,1200.0
52961,SL,400.0
52961,3A,640.0
52961,2A,800.0
52961,1A,1200.0
52962,SL,400.0
52962,3A,640.0
52962,2A,800.0
52962,1A,1200.0
52963,SL,400.0
52963,3A,640.0
52963,2A,800.0
52963,1A,1200.0
52964,SL,400.0
52964,3A,640.0
52964,2A,800.0
52964,1A,1200.0
52965,SL,400.0
52965,3A,640.0
52965,2A,800.0
52965,1A,1200.0
52966,SL,400.0
52966,3A,640.0
52966,2A,800.0
52966,1A,1200.0
52967,SL,400.0
52967,3A,640.0
52967,2A,800.0
52967,1A,1200.0
52968,SL,400.0
52968,3A,640.0
52968,2A,800.0
52968,1A,1200.0
52969,SL,400.0
52969,3A,640.0
52969,2A,800.0
52969,1A,1200.0
52970,SL,400.0
52970,3A,640.0
52970,2A,800.0
52970,1A,1200.0
52971,SL,400.0
52971,3A,640.0
52971,2A,800.0
52971,1A,1200.0
52972,SL,400.0
52972,3A,640.0
52972,2A,800.0
52972,1A,1200.0
52973,SL,400.0
52973,3A,640.0
52973,2A,800.0
52973,1A,1200.0
52975,SL,400.0
52975,3A,640.0
52975,2A,800.0
52975,1A,1200.0
52976,SL,400.0
52976,3A,640.0
52976,2A,800.0
52976,1A,1200.0
52977,SL,400.0
52977,3A,640.0
52977,2A,800.0
52977,1A,1200.0
52978,SL,400.0
52978,3A,640.0
52978,2A,800.0
52978,1A,1200.0
52979,SL,400.0
52979,3A,640.0
52979,2A,800.0
52979,1A,1200.0
52980,SL,400.0
52980,3A,640.0
52980,2A,800.0
52980,1A,1200.0
52981,SL,400.0
52981,3A,640.0
52981,2A,800.0
52981,1A,1200.0
52982,SL,400.0
52982,3A,640.0
52982,2A,800.0
52982,1A,1200.0
52983,SL,400.0
52983,3A,640.0
52983,2A,800.0
52983,1A,1200.0
14202,SL,400.0
14202,3A,640.0
14202,2A,800.0
14202,1A,1200.0
15632-Slip,SL,400.0
15632-Slip,3A,640.0
15632-Slip,2A,800.0
15632-Slip,1A,1200.0
18508,SL,400.0
18508,3A,640.0
18508,2A,800.0
18508,1A,1200.0
25631,SL,400.0
25631,3A,640.0
25631,2A,800.0
25631,1A,1200.0
52984,SL,400.0
52984,3A,640.0
52984,2A,800.0
52984,1A,1200.0
52985,SL,400.0
52985,3A,640.0
52985,2A,800.0
52985,1A,1200.0
52986,SL,400.0
52986,3A,640.0
52986,2A,800.0
52986,1A,1200.0
52987,SL,400.0
52987,3A,640.0
52987,2A,800.0
52987,1A,1200.0
52988,SL,400.0
52988,3A,640.0
52988,2A,800.0
52988,1A,1200.0
52989,SL,400.0
52989,3A,640.0
52989,2A,800.0
52989,1A,1200.0
52990,SL,400.0
52990,3A,640.0
52990,2A,800.0
52990,1A,1200.0
52991,SL,400.0
52991,3A,640.0
52991,2A,800.0
52991,1A,1200.0
52992,SL,400.0
52992,3A,640.0
52992,2A,800.0
52992,1A,1200.0
52993,SL,400.0
52993,3A,640.0
52993,2A,800.0
52993,1A,1200.0
52994,SL,400.0
52994,3A,640.0
52994,2A,800.0
52994,1A,1200.0
53001,SL,400.0
53001,3A,640.0
53001,2A,800.0
53001,1A,1200.0
53002,SL,400.0
53002,3A,640.0
53002,2A,800.0
53002,1A,1200.0
53003,SL,400.0
53003,3A,640.0
53003,2A,800.0
53003,1A,1200.0
53004,SL,400.0
53004,3A,640.0
53004,2A,800.0
53004,1A,1200.0
53006,SL,400.0
53006,3A,640.0
53006,2A,800.0
53006,1A,1200.0
53007,SL,400.0
53007,3A,640.0
53007,2A,800.0
53007,1A,1200.0
53008,SL,400.0
53008,3A,640.0
53008,2A,800.0
53008,1A,1200.0
53010,SL,400.0
53010,3A,640.0
53010,2A,800.0
53010,1A,1200.0
53012,SL,400.0
53012,3A,640.0
53012,2A,800.0
53012,1A,1200.0
53014,SL,400.0
53014,3A,640.0
53014,2A,800.0
53014,1A,1200.0
53016,SL,400.0
53016,3A,640.0
53016,2A,800.0
53016,1A,1200.0
53017,SL,400.0
53017,3A,640.0
53017,2A,800.0
53017,1A,1200.0
53018,SL,400.0
53018,3A,640.0
53018,2A,800.0
53018,1A,1200.0
53022,SL,400.0
53022,3A,640.0
53022,2A,800.0
53022,1A,1200.0
53035,SL,400.0
53035,3A,640.0
53035,2A,800.0
53035,1A,1200.0
53043,SL,400.0
53043,3A,640.0
53043,2A,800.0
53043,1A,1200.0
53044,SL,400.0
53044,3A,640.0
53044,2A,800.0
53044,1A,1200.0
53045,SL,400.0
53045,3A,640.0
53045,2A,800.0
53045,1A,1200.0
53046,SL,400.0
53046,3A,640.0
53046,2A,800.0
53046,1A,1200.0
53047,SL,400.0
53047,3A,640.0
53047,2A,800.0
53047,1A,1200.0
53048,SL,400.0
53048,3A,640.0
53048,2A,800.0
53048,1A,1200.0
53050,SL,400.0
53050,3A,640.0
53050,2A,800.0
53050,1A,1200.0
53061,SL,400.0
53061,3A,640.0
53061,2A,800.0
53061,1A,1200.0
53062,SL,400.0
53062,3A,640.0
53062,2A,800.0
53062,1A,1200.0
53064,SL,400.0
53064,3A,640.0
53064,2A,800.0
53064,1A,1200.0
53065,SL,400.0
53065,3A,640.0
53065,2A,800.0
53065,1A,1200.0
53066,SL,400.0
53066,3A,640.0
53066,2A,800.0
53066,1A,1200.0
53067,SL,400.0
53067,3A,640.0
53067,2A,800.0
53067,1A,1200.0
53208,SL,400.0
53208,3A,640.0
53208,2A,800.0
53208,1A,1200.0
53213,SL,400.0
53213,3A,640.0
53213,2A,800.0
53213,1A,1200.0
53215,SL,400.0
53215,3A,640.0
53215,2A,800.0
53215,1A,1200.0
53217,SL,400.0
53217,3A,640.0
53217,2A,800.0
53217,1A,1200.0
18047,SL,400.0
18047,3A,640.0
18047,2A,800.0
18047,1A,1200.0
51196,SL,400.0
51196,3A,640.0
51196,2A,800.0
51196,1A,1200.0
53068,SL,400.0
53068,3A,640.0
53068,2A,800.0
53068,1A,1200.0
53070,SL,400.0
53070,3A,640.0
53070,2A,800.0
53070,1A,1200.0
53073,SL,400.0
53073,3A,640.0
53073,2A,800.0
53073,1A,1200.0
53074,SL,400.0
53074,3A,640.0
53074,2A,800.0
53074,1A,1200.0
53132,SL,400.0
53132,3A,640.0
53132,2A,800.0
53132,1A,1200.0
53135,SL,400.0
53135,3A,640.0
53135,2A,800.0
53135,1A,1200.0
53136,SL,400.0
53136,3A,640.0
53136,2A,800.0
53136,1A,1200.0
53137,SL,400.0
53137,3A,640.0
53137,2A,800.0
53137,1A,1200.0
53139,SL,400.0
53139,3A,640.0
53139,2A,800.0
53139,1A,1200.0
53140,SL,400.0
53140,3A,640.0
53140,2A,800.0
53140,1A,1200.0
53152,SL,400.0
53152,3A,640.0
53152,2A,800.0
53152,1A,1200.0
53153,SL,400.0
53153,3A,640.0
53153,2A,800.0
53153,1A,1200.0
53154,SL,400.0
53154,3A,640.0
53154,2A,800.0
53154,1A,1200.0
53155,SL,400.0
53155,3A,640.0
53155,2A,800.0
53155,1A,1200.0
53156,SL,400.0
53156,3A,640.0
53156,2A,800.0
53156,1A,1200.0
53172,SL,400.0
53172,3A,640.0
53172,2A,800.0
53172,1A,1200.0
53173,SL,400.0
53173,3A,640.0
53173,2A,800.0
53173,1A,1200.0
53174,SL,400.0
53174,3A,640.0
53174,2A,800.0
53174,1A,1200.0
53175,SL,400.0
53175,3A,640.0
53175,2A,800.0
53175,1A,1200.0
53177,SL,400.0
53177,3A,640.0
53177,2A,800.0
53177,1A,1200.0
53178,SL,400.0
53178,3A,640.0
53178,2A,800.0
53178,1A,1200.0
53179,SL,400.0
53179,3A,640.0
53179,2A,800.0
53179,1A,1200.0
53180,SL,400.0
53180,3A,640.0
53180,2A,800.0
53180,1A,1200.0
53181,SL,400.0
53181,3A,640.0
53181,2A,800.0
53181,1A,1200.0
53203,SL,400.0
53203,3A,640.0
53203,2A,800.0
53203,1A,1200.0
53204,SL,400.0
53204,3A,640.0
53204,2A,800.0
53204,1A,1200.0
53205,SL,400.0
53205,3A,640.0
53205,2A,800.0
53205,1A,1200.0
53206,SL,400.0
53206,3A,640.0
53206,2A,800.0
53206,1A,1200.0
53207,SL,400.0
53207,3A,640.0
53207,2A,800.0
53207,1A,1200.0
53214,SL,400.0
53214,3A,640.0
53214,2A,800.0
53214,1A,1200.0
53216,SL,400.0
53216,3A,640.0
53216,2A,800.0
53216,1A,1200.0
53218,SL,400.0
53218,3A,640.0
53218,2A,800.0
53218,1A,1200.0
53219,SL,400.0
53219,3A,640.0
53219,2A,800.0
53219,1A,1200.0
53227,SL,400.0
53227,3A,640.0
53227,2A,800.0
53227,1A,1200.0
53228,SL,400.0
53228,3A,640.0
53228,2A,800.0
53228,1A,1200.0
53229,SL,400.0
53229,3A,640.0
53229,2A,800.0
53229,1A,1200.0
53230,SL,400.0
53230,3A,640.0
53230,2A,800.0
53230,1A,1200.0
53231,SL,400.0
53231,3A,640.0
53231,2A,800.0
53231,1A,1200.0
53232,SL,400.0
53232,3A,640.0
53232,2A,800.0
53232,1A,1200.0
53321,SL,400.0
53321,3A,640.0
53321,2A,800.0
53321,1A,1200.0
53322,SL,400.0
53322,3A,640.0
53322,2A,800.0
53322,1A,1200.0
53343,SL,400.0
53343,3A,640.0
53343,2A,800.0
53343,1A,1200.0
53344,SL,400.0
53344,3A,640.0
53344,2A,800.0
53344,1A,1200.0
53345,SL,400.0
53345,3A,640.0
53345,2A,800.0
53345,1A,1200.0
53346,SL,400.0
53346,3A,640.0
53346,2A,800.0
53346,1A,1200.0
13071,SL,400.0
13071,3A,640.0
13071,2A,800.0
13071,1A,1200.0
18235,SL,400.0
18235,3A,640.0
18235,2A,800.0
18235,1A,1200.0
18409,SL,400.0
18409,3A,640.0
18409,2A,800.0
18409,1A,1200.0
18645,SL,400.0
18645,3A,640.0
18645,2A,800.0
18645,1A,1200.0
19306,SL,400.0
19306,3A,640.0
19306,2A,800.0
19306,1A,1200.0
22308,SL,400.0
22308,3A,640.0
22308,2A,800.0
22308,1A,1200.0
23040,SL,400.0
23040,3A,640.0
23040,2A,800.0
23040,1A,1200.0
37355,SL,400.0
37355,3A,640.0
37355,2A,800.0
37355,1A,1200.0
38442,SL,400.0
38442,3A,640.0
38442,2A,800.0
38442,1A,1200.0
43891,SL,400.0
43891,3A,640.0
43891,2A,800.0
43891,1A,1200.0
51816,SL,400.0
51816,3A,640.0
51816,2A,800.0
51816,1A,1200.0
53049,SL,400.0
53049,3A,640.0
53049,2A,800.0
53049,1A,1200.0
53323,SL,400.0
53323,3A,640.0
53323,2A,800.0
53323,1A,1200.0
53324,SL,400.0
